RecordId,CreationDate,RecordType,Operation,UserId,AuditData,AssociatedAdminUnits,AssociatedAdminUnitsNames
RECORD-00024,2026-06-16T15:23:21.0000000Z ,14,SecureLinkUpdated,[USER_REDACTED],"{""AppAccessContext"":{""AADSessionId"":""[TOKEN_OR_SIGNATURE_REDACTED]"",""AuthTime"":""2026-06-16T14:19:57"",""ClientAppName"":""Browser"",""CorrelationId"":""[ID_REDACTED]"",""DeviceId"":""[ID_REDACTED]"",""TokenIssuedAtTime"":""2026-06-16T14:34:33"",""UniqueTokenId"":""[TOKEN_OR_SIGNATURE_REDACTED]"",""UserObjectId"":""[USER_OR_GROUP_REDACTED]""},""CreationTime"":""2026-06-16T15:23:21"",""Id"":""[ID_REDACTED]"",""Operation"":""SecureLinkUpdated"",""OrganizationId"":""[ORG_ID_REDACTED]"",""RecordType"":14,""UserKey"":""[USER_OR_GROUP_REDACTED]"",""UserType"":0,""Version"":1,""Workload"":""OneDrive"",""ClientIP"":""[IP_OR_DEVICE_REDACTED]"",""UserId"":""[USER_OR_GROUP_REDACTED]"",""AuthenticationType"":""FormsCookieAuth"",""BrowserName"":""Chrome"",""BrowserVersion"":""[IP_REDACTED]"",""CorrelationId"":""[ID_REDACTED]"",""EventSource"":""SharePoint"",""GeoLocation"":""NAM"",""IsManagedDevice"":true,""ItemType"":""Folder"",""ListId"":""[ID_REDACTED]"",""ListItemUniqueId"":""[ID_REDACTED]"",""Platform"":""WinDesktop"",""Site"":""[ID_REDACTED]"",""UserAgent"":""[USER_OR_GROUP_REDACTED]"",""WebId"":""[ID_REDACTED]"",""DeviceDisplayName"":""[IP_OR_DEVICE_REDACTED]"",""EventSignature"":""[TOKEN_OR_SIGNATURE_REDACTED]"",""EventData"":""<Type>View</Type><MembersCanShareApplied>False</MembersCanShareApplied>"",""Permission"":""None"",""SharingLinkScope"":""Uninitialized"",""UniqueSharingId"":""[ID_REDACTED]"",""SourceRelativeUrl"":""[URL_OR_PATH_REDACTED]"",""ApplicationDisplayName"":""Browser"",""SiteUrl"":""[URL_OR_PATH_REDACTED]"",""ObjectId"":""[URL_OR_PATH_REDACTED]""}",,
RECORD-00025,2026-06-16T15:23:49.0000000Z ,14,SharingLinkCreated,[USER_REDACTED],"{""AppAccessContext"":{""AADSessionId"":""[TOKEN_OR_SIGNATURE_REDACTED]"",""AuthTime"":""2026-06-16T14:19:57"",""ClientAppName"":""Browser"",""CorrelationId"":""[ID_REDACTED]"",""DeviceId"":""[ID_REDACTED]"",""TokenIssuedAtTime"":""2026-06-16T14:34:33"",""UniqueTokenId"":""[TOKEN_OR_SIGNATURE_REDACTED]"",""UserObjectId"":""[USER_OR_GROUP_REDACTED]""},""CreationTime"":""2026-06-16T15:23:49"",""Id"":""[ID_REDACTED]"",""Operation"":""SharingLinkCreated"",""OrganizationId"":""[ORG_ID_REDACTED]"",""RecordType"":14,""UserKey"":""[USER_OR_GROUP_REDACTED]"",""UserType"":0,""Version"":1,""Workload"":""OneDrive"",""ClientIP"":""[IP_OR_DEVICE_REDACTED]"",""UserId"":""[USER_OR_GROUP_REDACTED]"",""AuthenticationType"":""FormsCookieAuth"",""BrowserName"":""Chrome"",""BrowserVersion"":""[IP_REDACTED]"",""CorrelationId"":""[ID_REDACTED]"",""EventSource"":""SharePoint"",""GeoLocation"":""NAM"",""IsManagedDevice"":true,""ItemType"":""Folder"",""ListId"":""[ID_REDACTED]"",""ListItemUniqueId"":""[ID_REDACTED]"",""Platform"":""WinDesktop"",""Site"":""[ID_REDACTED]"",""UserAgent"":""[USER_OR_GROUP_REDACTED]"",""WebId"":""[ID_REDACTED]"",""DeviceDisplayName"":""[IP_OR_DEVICE_REDACTED]"",""EventSignature"":""[TOKEN_OR_SIGNATURE_REDACTED]"",""EventData"":""<AllowAnonymousAccess>False</AllowAnonymousAccess><SubmitOnly>False</SubmitOnly><MembersCanShareApplied>False</MembersCanShareApplied>"",""Permission"":""Edit"",""SharingLinkScope"":""SpecificPeople"",""UniqueSharingId"":""[ID_REDACTED]"",""SourceRelativeUrl"":""[URL_OR_PATH_REDACTED]"",""ApplicationDisplayName"":""Browser"",""SiteUrl"":""[URL_OR_PATH_REDACTED]"",""ObjectId"":""[URL_OR_PATH_REDACTED]""}",,
RECORD-00026,2026-06-16T15:23:49.0000000Z ,14,AddedToSharingLink,[USER_REDACTED],"{""AppAccessContext"":{""AADSessionId"":""[TOKEN_OR_SIGNATURE_REDACTED]"",""AuthTime"":""2026-06-16T14:19:57"",""ClientAppName"":""Browser"",""CorrelationId"":""[ID_REDACTED]"",""DeviceId"":""[ID_REDACTED]"",""TokenIssuedAtTime"":""2026-06-16T14:34:33"",""UniqueTokenId"":""[TOKEN_OR_SIGNATURE_REDACTED]"",""UserObjectId"":""[USER_OR_GROUP_REDACTED]""},""CreationTime"":""2026-06-16T15:23:49"",""Id"":""[ID_REDACTED]"",""Operation"":""AddedToSharingLink"",""OrganizationId"":""[ORG_ID_REDACTED]"",""RecordType"":14,""UserKey"":""[USER_OR_GROUP_REDACTED]"",""UserType"":0,""Version"":1,""Workload"":""OneDrive"",""ClientIP"":""[IP_OR_DEVICE_REDACTED]"",""UserId"":""[USER_OR_GROUP_REDACTED]"",""AuthenticationType"":""FormsCookieAuth"",""BrowserName"":""Chrome"",""BrowserVersion"":""[IP_REDACTED]"",""CorrelationId"":""[ID_REDACTED]"",""EventSource"":""SharePoint"",""GeoLocation"":""NAM"",""IsManagedDevice"":true,""ItemType"":""Folder"",""ListId"":""[ID_REDACTED]"",""ListItemUniqueId"":""[ID_REDACTED]"",""Platform"":""WinDesktop"",""Site"":""[ID_REDACTED]"",""UserAgent"":""[USER_OR_GROUP_REDACTED]"",""WebId"":""[ID_REDACTED]"",""DeviceDisplayName"":""[IP_OR_DEVICE_REDACTED]"",""EventSignature"":""[TOKEN_OR_SIGNATURE_REDACTED]"",""EventData"":""<AllowAnonymousAccess>False</AllowAnonymousAccess><SubmitOnly>False</SubmitOnly><MembersCanShareApplied>False</MembersCanShareApplied>"",""Permission"":""Edit"",""SharingLinkScope"":""SpecificPeople"",""TargetUserOrGroupType"":""[USER_OR_GROUP_REDACTED]"",""UniqueSharingId"":""[ID_REDACTED]"",""TargetUserOrGroupName"":""[USER_OR_GROUP_REDACTED]"",""SourceRelativeUrl"":""[URL_OR_PATH_REDACTED]"",""ApplicationDisplayName"":""Browser"",""SiteUrl"":""[URL_OR_PATH_REDACTED]"",""ObjectId"":""[URL_OR_PATH_REDACTED]""}",,
RECORD-00027,2026-06-16T15:23:49.0000000Z ,14,AddedToSecureLink,[USER_REDACTED],"{""AppAccessContext"":{""AADSessionId"":""[TOKEN_OR_SIGNATURE_REDACTED]"",""AuthTime"":""2026-06-16T14:19:57"",""ClientAppName"":""Browser"",""CorrelationId"":""[ID_REDACTED]"",""DeviceId"":""[ID_REDACTED]"",""TokenIssuedAtTime"":""2026-06-16T14:34:33"",""UniqueTokenId"":""[TOKEN_OR_SIGNATURE_REDACTED]"",""UserObjectId"":""[USER_OR_GROUP_REDACTED]""},""CreationTime"":""2026-06-16T15:23:49"",""Id"":""[ID_REDACTED]"",""Operation"":""AddedToSecureLink"",""OrganizationId"":""[ORG_ID_REDACTED]"",""RecordType"":14,""UserKey"":""[USER_OR_GROUP_REDACTED]"",""UserType"":0,""Version"":1,""Workload"":""OneDrive"",""ClientIP"":""[IP_OR_DEVICE_REDACTED]"",""UserId"":""[USER_OR_GROUP_REDACTED]"",""AuthenticationType"":""FormsCookieAuth"",""BrowserName"":""Chrome"",""BrowserVersion"":""[IP_REDACTED]"",""CorrelationId"":""[ID_REDACTED]"",""EventSource"":""SharePoint"",""GeoLocation"":""NAM"",""IsManagedDevice"":true,""ItemType"":""Folder"",""ListId"":""[ID_REDACTED]"",""ListItemUniqueId"":""[ID_REDACTED]"",""Platform"":""WinDesktop"",""Site"":""[ID_REDACTED]"",""UserAgent"":""[USER_OR_GROUP_REDACTED]"",""WebId"":""[ID_REDACTED]"",""DeviceDisplayName"":""[IP_OR_DEVICE_REDACTED]"",""EventSignature"":""[TOKEN_OR_SIGNATURE_REDACTED]"",""EventData"":""<Type>View</Type><MembersCanShareApplied>False</MembersCanShareApplied>"",""Permission"":""None"",""SharingLinkScope"":""Uninitialized"",""TargetUserOrGroupType"":""[USER_OR_GROUP_REDACTED]"",""UniqueSharingId"":""[ID_REDACTED]"",""TargetUserOrGroupName"":""[USER_OR_GROUP_REDACTED]"",""SourceRelativeUrl"":""[URL_OR_PATH_REDACTED]"",""ApplicationDisplayName"":""Browser"",""SiteUrl"":""[URL_OR_PATH_REDACTED]"",""ObjectId"":""[URL_OR_PATH_REDACTED]""}",,
RECORD-00028,2026-06-16T15:23:49.0000000Z ,14,SecureLinkCreated,[USER_REDACTED],"{""AppAccessContext"":{""AADSessionId"":""[TOKEN_OR_SIGNATURE_REDACTED]"",""AuthTime"":""2026-06-16T14:19:57"",""ClientAppName"":""Browser"",""CorrelationId"":""[ID_REDACTED]"",""DeviceId"":""[ID_REDACTED]"",""TokenIssuedAtTime"":""2026-06-16T14:34:33"",""UniqueTokenId"":""[TOKEN_OR_SIGNATURE_REDACTED]"",""UserObjectId"":""[USER_OR_GROUP_REDACTED]""},""CreationTime"":""2026-06-16T15:23:49"",""Id"":""[ID_REDACTED]"",""Operation"":""SecureLinkCreated"",""OrganizationId"":""[ORG_ID_REDACTED]"",""RecordType"":14,""UserKey"":""[USER_OR_GROUP_REDACTED]"",""UserType"":0,""Version"":1,""Workload"":""OneDrive"",""ClientIP"":""[IP_OR_DEVICE_REDACTED]"",""UserId"":""[USER_OR_GROUP_REDACTED]"",""AuthenticationType"":""FormsCookieAuth"",""BrowserName"":""Chrome"",""BrowserVersion"":""[IP_REDACTED]"",""CorrelationId"":""[ID_REDACTED]"",""EventSource"":""SharePoint"",""GeoLocation"":""NAM"",""IsManagedDevice"":true,""ItemType"":""Folder"",""ListId"":""[ID_REDACTED]"",""ListItemUniqueId"":""[ID_REDACTED]"",""Platform"":""WinDesktop"",""Site"":""[ID_REDACTED]"",""UserAgent"":""[USER_OR_GROUP_REDACTED]"",""WebId"":""[ID_REDACTED]"",""DeviceDisplayName"":""[IP_OR_DEVICE_REDACTED]"",""EventSignature"":""[TOKEN_OR_SIGNATURE_REDACTED]"",""EventData"":""<Type>View</Type><MembersCanShareApplied>False</MembersCanShareApplied>"",""Permission"":""None"",""SharingLinkScope"":""Uninitialized"",""UniqueSharingId"":""[ID_REDACTED]"",""SourceRelativeUrl"":""[URL_OR_PATH_REDACTED]"",""ApplicationDisplayName"":""Browser"",""SiteUrl"":""[URL_OR_PATH_REDACTED]"",""ObjectId"":""[URL_OR_PATH_REDACTED]""}",,
RECORD-00029,2026-06-16T15:24:23.0000000Z ,14,SharingLinkUpdated,[USER_REDACTED],"{""AppAccessContext"":{""AADSessionId"":""[TOKEN_OR_SIGNATURE_REDACTED]"",""AuthTime"":""2026-06-16T14:19:57"",""ClientAppName"":""Browser"",""CorrelationId"":""[ID_REDACTED]"",""DeviceId"":""[ID_REDACTED]"",""TokenIssuedAtTime"":""2026-06-16T14:34:33"",""UniqueTokenId"":""[TOKEN_OR_SIGNATURE_REDACTED]"",""UserObjectId"":""[USER_OR_GROUP_REDACTED]""},""CreationTime"":""2026-06-16T15:24:23"",""Id"":""[ID_REDACTED]"",""Operation"":""SharingLinkUpdated"",""OrganizationId"":""[ORG_ID_REDACTED]"",""RecordType"":14,""UserKey"":""[USER_OR_GROUP_REDACTED]"",""UserType"":0,""Version"":1,""Workload"":""OneDrive"",""ClientIP"":""[IP_OR_DEVICE_REDACTED]"",""UserId"":""[USER_OR_GROUP_REDACTED]"",""AuthenticationType"":""FormsCookieAuth"",""BrowserName"":""Chrome"",""BrowserVersion"":""[IP_REDACTED]"",""CorrelationId"":""[ID_REDACTED]"",""EventSource"":""SharePoint"",""GeoLocation"":""NAM"",""IsManagedDevice"":true,""ItemType"":""Folder"",""ListId"":""[ID_REDACTED]"",""ListItemUniqueId"":""[ID_REDACTED]"",""Platform"":""WinDesktop"",""Site"":""[ID_REDACTED]"",""UserAgent"":""[USER_OR_GROUP_REDACTED]"",""WebId"":""[ID_REDACTED]"",""DeviceDisplayName"":""[IP_OR_DEVICE_REDACTED]"",""EventSignature"":""[TOKEN_OR_SIGNATURE_REDACTED]"",""EventData"":""<AllowAnonymousAccess>False</AllowAnonymousAccess><SubmitOnly>False</SubmitOnly><MembersCanShareApplied>False</MembersCanShareApplied>"",""Permission"":""Edit"",""SharingLinkScope"":""SpecificPeople"",""UniqueSharingId"":""[ID_REDACTED]"",""SourceRelativeUrl"":""[URL_OR_PATH_REDACTED]"",""ApplicationDisplayName"":""Browser"",""SiteUrl"":""[URL_OR_PATH_REDACTED]"",""ObjectId"":""[URL_OR_PATH_REDACTED]""}",,
RECORD-00030,2026-06-16T15:24:23.0000000Z ,14,SecureLinkUpdated,[USER_REDACTED],"{""AppAccessContext"":{""AADSessionId"":""[TOKEN_OR_SIGNATURE_REDACTED]"",""AuthTime"":""2026-06-16T14:19:57"",""ClientAppName"":""Browser"",""CorrelationId"":""[ID_REDACTED]"",""DeviceId"":""[ID_REDACTED]"",""TokenIssuedAtTime"":""2026-06-16T14:34:33"",""UniqueTokenId"":""[TOKEN_OR_SIGNATURE_REDACTED]"",""UserObjectId"":""[USER_OR_GROUP_REDACTED]""},""CreationTime"":""2026-06-16T15:24:23"",""Id"":""[ID_REDACTED]"",""Operation"":""SecureLinkUpdated"",""OrganizationId"":""[ORG_ID_REDACTED]"",""RecordType"":14,""UserKey"":""[USER_OR_GROUP_REDACTED]"",""UserType"":0,""Version"":1,""Workload"":""OneDrive"",""ClientIP"":""[IP_OR_DEVICE_REDACTED]"",""UserId"":""[USER_OR_GROUP_REDACTED]"",""AuthenticationType"":""FormsCookieAuth"",""BrowserName"":""Chrome"",""BrowserVersion"":""[IP_REDACTED]"",""CorrelationId"":""[ID_REDACTED]"",""EventSource"":""SharePoint"",""GeoLocation"":""NAM"",""IsManagedDevice"":true,""ItemType"":""Folder"",""ListId"":""[ID_REDACTED]"",""ListItemUniqueId"":""[ID_REDACTED]"",""Platform"":""WinDesktop"",""Site"":""[ID_REDACTED]"",""UserAgent"":""[USER_OR_GROUP_REDACTED]"",""WebId"":""[ID_REDACTED]"",""DeviceDisplayName"":""[IP_OR_DEVICE_REDACTED]"",""EventSignature"":""[TOKEN_OR_SIGNATURE_REDACTED]"",""EventData"":""<Type>View</Type><MembersCanShareApplied>False</MembersCanShareApplied>"",""Permission"":""None"",""SharingLinkScope"":""Uninitialized"",""UniqueSharingId"":""[ID_REDACTED]"",""SourceRelativeUrl"":""[URL_OR_PATH_REDACTED]"",""ApplicationDisplayName"":""Browser"",""SiteUrl"":""[URL_OR_PATH_REDACTED]"",""ObjectId"":""[URL_OR_PATH_REDACTED]""}",,
RECORD-00031,2026-06-16T15:30:35.0000000Z ,14,SharingLinkDeleted,[USER_REDACTED],"{""AppAccessContext"":{""AADSessionId"":""[TOKEN_OR_SIGNATURE_REDACTED]"",""AuthTime"":""2026-06-16T14:19:57"",""ClientAppName"":""Browser"",""CorrelationId"":""[ID_REDACTED]"",""DeviceId"":""[ID_REDACTED]"",""TokenIssuedAtTime"":""2026-06-16T14:34:33"",""UniqueTokenId"":""[TOKEN_OR_SIGNATURE_REDACTED]"",""UserObjectId"":""[USER_OR_GROUP_REDACTED]""},""CreationTime"":""2026-06-16T15:30:35"",""Id"":""[ID_REDACTED]"",""Operation"":""SharingLinkDeleted"",""OrganizationId"":""[ORG_ID_REDACTED]"",""RecordType"":14,""UserKey"":""[USER_OR_GROUP_REDACTED]"",""UserType"":0,""Version"":1,""Workload"":""OneDrive"",""ClientIP"":""[IP_OR_DEVICE_REDACTED]"",""UserId"":""[USER_OR_GROUP_REDACTED]"",""AuthenticationType"":""FormsCookieAuth"",""BrowserName"":""Chrome"",""BrowserVersion"":""[IP_REDACTED]"",""CorrelationId"":""[ID_REDACTED]"",""EventSource"":""SharePoint"",""GeoLocation"":""NAM"",""IsManagedDevice"":true,""ItemType"":""Folder"",""ListId"":""[ID_REDACTED]"",""ListItemUniqueId"":""[ID_REDACTED]"",""Platform"":""WinDesktop"",""Site"":""[ID_REDACTED]"",""UserAgent"":""[USER_OR_GROUP_REDACTED]"",""WebId"":""[ID_REDACTED]"",""DeviceDisplayName"":""[IP_OR_DEVICE_REDACTED]"",""EventSignature"":""[TOKEN_OR_SIGNATURE_REDACTED]"",""EventData"":""<AllowAnonymousAccess>False</AllowAnonymousAccess><SubmitOnly>False</SubmitOnly>"",""Permission"":""View"",""SharingLinkScope"":""SpecificPeople"",""UniqueSharingId"":""[ID_REDACTED]"",""SourceRelativeUrl"":""[URL_OR_PATH_REDACTED]"",""ApplicationDisplayName"":""Browser"",""SiteUrl"":""[URL_OR_PATH_REDACTED]"",""ObjectId"":""[URL_OR_PATH_REDACTED]""}",,
RECORD-00032,2026-06-16T15:30:35.0000000Z ,14,SecureLinkDeleted,[USER_REDACTED],"{""AppAccessContext"":{""AADSessionId"":""[TOKEN_OR_SIGNATURE_REDACTED]"",""AuthTime"":""2026-06-16T14:19:57"",""ClientAppName"":""Browser"",""CorrelationId"":""[ID_REDACTED]"",""DeviceId"":""[ID_REDACTED]"",""TokenIssuedAtTime"":""2026-06-16T14:34:33"",""UniqueTokenId"":""[TOKEN_OR_SIGNATURE_REDACTED]"",""UserObjectId"":""[USER_OR_GROUP_REDACTED]""},""CreationTime"":""2026-06-16T15:30:35"",""Id"":""[ID_REDACTED]"",""Operation"":""SecureLinkDeleted"",""OrganizationId"":""[ORG_ID_REDACTED]"",""RecordType"":14,""UserKey"":""[USER_OR_GROUP_REDACTED]"",""UserType"":0,""Version"":1,""Workload"":""OneDrive"",""ClientIP"":""[IP_OR_DEVICE_REDACTED]"",""UserId"":""[USER_OR_GROUP_REDACTED]"",""AuthenticationType"":""FormsCookieAuth"",""BrowserName"":""Chrome"",""BrowserVersion"":""[IP_REDACTED]"",""CorrelationId"":""[ID_REDACTED]"",""EventSource"":""SharePoint"",""GeoLocation"":""NAM"",""IsManagedDevice"":true,""ItemType"":""Folder"",""ListId"":""[ID_REDACTED]"",""ListItemUniqueId"":""[ID_REDACTED]"",""Platform"":""WinDesktop"",""Site"":""[ID_REDACTED]"",""UserAgent"":""[USER_OR_GROUP_REDACTED]"",""WebId"":""[ID_REDACTED]"",""DeviceDisplayName"":""[IP_OR_DEVICE_REDACTED]"",""EventSignature"":""[TOKEN_OR_SIGNATURE_REDACTED]"",""EventData"":""<Type>View</Type>"",""Permission"":""None"",""SharingLinkScope"":""Uninitialized"",""UniqueSharingId"":""[ID_REDACTED]"",""SourceRelativeUrl"":""[URL_OR_PATH_REDACTED]"",""ApplicationDisplayName"":""Browser"",""SiteUrl"":""[URL_OR_PATH_REDACTED]"",""ObjectId"":""[URL_OR_PATH_REDACTED]""}",,
RECORD-00033,2026-06-16T15:30:37.0000000Z ,14,RemovedFromSharingLink,[USER_REDACTED],"{""AppAccessContext"":{""AADSessionId"":""[TOKEN_OR_SIGNATURE_REDACTED]"",""AuthTime"":""2026-06-16T14:19:57"",""ClientAppName"":""Browser"",""CorrelationId"":""[ID_REDACTED]"",""DeviceId"":""[ID_REDACTED]"",""TokenIssuedAtTime"":""2026-06-16T14:34:33"",""UniqueTokenId"":""[TOKEN_OR_SIGNATURE_REDACTED]"",""UserObjectId"":""[USER_OR_GROUP_REDACTED]""},""CreationTime"":""2026-06-16T15:30:37"",""Id"":""[ID_REDACTED]"",""Operation"":""RemovedFromSharingLink"",""OrganizationId"":""[ORG_ID_REDACTED]"",""RecordType"":14,""UserKey"":""[USER_OR_GROUP_REDACTED]"",""UserType"":0,""Version"":1,""Workload"":""OneDrive"",""ClientIP"":""[IP_OR_DEVICE_REDACTED]"",""UserId"":""[USER_OR_GROUP_REDACTED]"",""AuthenticationType"":""FormsCookieAuth"",""BrowserName"":""Chrome"",""BrowserVersion"":""[IP_REDACTED]"",""CorrelationId"":""[ID_REDACTED]"",""EventSource"":""SharePoint"",""GeoLocation"":""NAM"",""IsManagedDevice"":true,""ItemType"":""Folder"",""ListId"":""[ID_REDACTED]"",""ListItemUniqueId"":""[ID_REDACTED]"",""Platform"":""WinDesktop"",""Site"":""[ID_REDACTED]"",""UserAgent"":""[USER_OR_GROUP_REDACTED]"",""WebId"":""[ID_REDACTED]"",""DeviceDisplayName"":""[IP_OR_DEVICE_REDACTED]"",""EventSignature"":""[TOKEN_OR_SIGNATURE_REDACTED]"",""EventData"":""<AllowAnonymousAccess>False</AllowAnonymousAccess><SubmitOnly>False</SubmitOnly>"",""Permission"":""Edit"",""SharingLinkScope"":""SpecificPeople"",""TargetUserOrGroupType"":""[USER_OR_GROUP_REDACTED]"",""UniqueSharingId"":""[ID_REDACTED]"",""TargetUserOrGroupName"":""[USER_OR_GROUP_REDACTED]"",""SourceRelativeUrl"":""[URL_OR_PATH_REDACTED]"",""ApplicationDisplayName"":""Browser"",""SiteUrl"":""[URL_OR_PATH_REDACTED]"",""ObjectId"":""[URL_OR_PATH_REDACTED]""}",,
RECORD-00034,2026-06-16T15:30:37.0000000Z ,14,SecureLinkDeleted,[USER_REDACTED],"{""AppAccessContext"":{""AADSessionId"":""[TOKEN_OR_SIGNATURE_REDACTED]"",""AuthTime"":""2026-06-16T14:19:57"",""ClientAppName"":""Browser"",""CorrelationId"":""[ID_REDACTED]"",""DeviceId"":""[ID_REDACTED]"",""TokenIssuedAtTime"":""2026-06-16T14:34:33"",""UniqueTokenId"":""[TOKEN_OR_SIGNATURE_REDACTED]"",""UserObjectId"":""[USER_OR_GROUP_REDACTED]""},""CreationTime"":""2026-06-16T15:30:37"",""Id"":""[ID_REDACTED]"",""Operation"":""SecureLinkDeleted"",""OrganizationId"":""[ORG_ID_REDACTED]"",""RecordType"":14,""UserKey"":""[USER_OR_GROUP_REDACTED]"",""UserType"":0,""Version"":1,""Workload"":""OneDrive"",""ClientIP"":""[IP_OR_DEVICE_REDACTED]"",""UserId"":""[USER_OR_GROUP_REDACTED]"",""AuthenticationType"":""FormsCookieAuth"",""BrowserName"":""Chrome"",""BrowserVersion"":""[IP_REDACTED]"",""CorrelationId"":""[ID_REDACTED]"",""EventSource"":""SharePoint"",""GeoLocation"":""NAM"",""IsManagedDevice"":true,""ItemType"":""Folder"",""ListId"":""[ID_REDACTED]"",""ListItemUniqueId"":""[ID_REDACTED]"",""Platform"":""WinDesktop"",""Site"":""[ID_REDACTED]"",""UserAgent"":""[USER_OR_GROUP_REDACTED]"",""WebId"":""[ID_REDACTED]"",""DeviceDisplayName"":""[IP_OR_DEVICE_REDACTED]"",""EventSignature"":""[TOKEN_OR_SIGNATURE_REDACTED]"",""EventData"":""<Type>View</Type>"",""Permission"":""None"",""SharingLinkScope"":""Uninitialized"",""UniqueSharingId"":""[ID_REDACTED]"",""SourceRelativeUrl"":""[URL_OR_PATH_REDACTED]"",""ApplicationDisplayName"":""Browser"",""SiteUrl"":""[URL_OR_PATH_REDACTED]"",""ObjectId"":""[URL_OR_PATH_REDACTED]""}",,
RECORD-00035,2026-06-16T15:30:37.0000000Z ,14,RemovedFromSecureLink,[USER_REDACTED],"{""AppAccessContext"":{""AADSessionId"":""[TOKEN_OR_SIGNATURE_REDACTED]"",""AuthTime"":""2026-06-16T14:19:57"",""ClientAppName"":""Browser"",""CorrelationId"":""[ID_REDACTED]"",""DeviceId"":""[ID_REDACTED]"",""TokenIssuedAtTime"":""2026-06-16T14:34:33"",""UniqueTokenId"":""[TOKEN_OR_SIGNATURE_REDACTED]"",""UserObjectId"":""[USER_OR_GROUP_REDACTED]""},""CreationTime"":""2026-06-16T15:30:37"",""Id"":""[ID_REDACTED]"",""Operation"":""RemovedFromSecureLink"",""OrganizationId"":""[ORG_ID_REDACTED]"",""RecordType"":14,""UserKey"":""[USER_OR_GROUP_REDACTED]"",""UserType"":0,""Version"":1,""Workload"":""OneDrive"",""ClientIP"":""[IP_OR_DEVICE_REDACTED]"",""UserId"":""[USER_OR_GROUP_REDACTED]"",""AuthenticationType"":""FormsCookieAuth"",""BrowserName"":""Chrome"",""BrowserVersion"":""[IP_REDACTED]"",""CorrelationId"":""[ID_REDACTED]"",""EventSource"":""SharePoint"",""GeoLocation"":""NAM"",""IsManagedDevice"":true,""ItemType"":""Folder"",""ListId"":""[ID_REDACTED]"",""ListItemUniqueId"":""[ID_REDACTED]"",""Platform"":""WinDesktop"",""Site"":""[ID_REDACTED]"",""UserAgent"":""[USER_OR_GROUP_REDACTED]"",""WebId"":""[ID_REDACTED]"",""DeviceDisplayName"":""[IP_OR_DEVICE_REDACTED]"",""EventSignature"":""[TOKEN_OR_SIGNATURE_REDACTED]"",""EventData"":""<Type>View</Type>"",""Permission"":""None"",""SharingLinkScope"":""Uninitialized"",""TargetUserOrGroupType"":""[USER_OR_GROUP_REDACTED]"",""UniqueSharingId"":""[ID_REDACTED]"",""TargetUserOrGroupName"":""[USER_OR_GROUP_REDACTED]"",""SourceRelativeUrl"":""[URL_OR_PATH_REDACTED]"",""ApplicationDisplayName"":""Browser"",""SiteUrl"":""[URL_OR_PATH_REDACTED]"",""ObjectId"":""[URL_OR_PATH_REDACTED]""}",,
RECORD-00036,2026-06-16T15:30:37.0000000Z ,14,SharingLinkDeleted,[USER_REDACTED],"{""AppAccessContext"":{""AADSessionId"":""[TOKEN_OR_SIGNATURE_REDACTED]"",""AuthTime"":""2026-06-16T14:19:57"",""ClientAppName"":""Browser"",""CorrelationId"":""[ID_REDACTED]"",""DeviceId"":""[ID_REDACTED]"",""TokenIssuedAtTime"":""2026-06-16T14:34:33"",""UniqueTokenId"":""[TOKEN_OR_SIGNATURE_REDACTED]"",""UserObjectId"":""[USER_OR_GROUP_REDACTED]""},""CreationTime"":""2026-06-16T15:30:37"",""Id"":""[ID_REDACTED]"",""Operation"":""SharingLinkDeleted"",""OrganizationId"":""[ORG_ID_REDACTED]"",""RecordType"":14,""UserKey"":""[USER_OR_GROUP_REDACTED]"",""UserType"":0,""Version"":1,""Workload"":""OneDrive"",""ClientIP"":""[IP_OR_DEVICE_REDACTED]"",""UserId"":""[USER_OR_GROUP_REDACTED]"",""AuthenticationType"":""FormsCookieAuth"",""BrowserName"":""Chrome"",""BrowserVersion"":""[IP_REDACTED]"",""CorrelationId"":""[ID_REDACTED]"",""EventSource"":""SharePoint"",""GeoLocation"":""NAM"",""IsManagedDevice"":true,""ItemType"":""Folder"",""ListId"":""[ID_REDACTED]"",""ListItemUniqueId"":""[ID_REDACTED]"",""Platform"":""WinDesktop"",""Site"":""[ID_REDACTED]"",""UserAgent"":""[USER_OR_GROUP_REDACTED]"",""WebId"":""[ID_REDACTED]"",""DeviceDisplayName"":""[IP_OR_DEVICE_REDACTED]"",""EventSignature"":""[TOKEN_OR_SIGNATURE_REDACTED]"",""EventData"":""<AllowAnonymousAccess>False</AllowAnonymousAccess><SubmitOnly>False</SubmitOnly>"",""Permission"":""Edit"",""SharingLinkScope"":""SpecificPeople"",""UniqueSharingId"":""[ID_REDACTED]"",""SourceRelativeUrl"":""[URL_OR_PATH_REDACTED]"",""ApplicationDisplayName"":""Browser"",""SiteUrl"":""[URL_OR_PATH_REDACTED]"",""ObjectId"":""[URL_OR_PATH_REDACTED]""}",,
